4144,272,16,9,30-06-2018,30-06-2018,30-06-2018
4145,272,17,8,18-02-2019,18-02-2019,18-02-2019
4146,272,18,4,11-02-2019,11-02-2019,11-02-2019
4147,272,19,5,14-02-2019,14-02-2019,14-02-2019
4148,272,20,5,19-02-2019,19-02-2019,19-02-2019
4149,272,21,9,10-07-2019,10-07-2019,10-07-2019
4150,272,22,4,01-07-2019,01-07-2019,01-07-2019
4151,272,23,5,02-07-2019,02-07-2019,02-07-2019
4152,272,24,9,09-07-2019,09-07-2019,09-07-2019
4153,273,1,9,14-02-2018,14-02-2018,14-02-2018
4154,273,2,9,17-02-2018,17-02-2018,17-02-2018
4155,273,3,7,16-02-2018,16-02-2018,16-02-2018
4156,273,4,7,18-02-2018,18-02-2018,18-02-2018
4157,273,5,6,13-07-2018,13-07-2018,13-07-2018
4158,273,6,8,06-07-2018,06-07-2018,06-07-2018
4159,273,7,10,30-06-2018,30-06-2018,30-06-2018
4160,273,8,4,06-07-2018,06-07-2018,06-07-2018
4161,273,9,4,13-02-2019,13-02-2019,13-02-2019
4162,273,10,10,22-02-2019,22-02-2019,22-02-2019
4163,273,11,9,11-02-2019,11-02-2019,11-02-2019
4164,273,12,4,17-02-2019,17-02-2019,17-02-2019
4165,273,13,5,10-07-2019,10-07-2019,10-07-2019
4166,273,14,4,11-07-2019,11-07-2019,11-07-2019
4167,273,15,4,05-07-2019,05-07-2019,05-07-2019
4168,273,16,6,05-07-2019,05-07-2019,05-07-2019
4169,274,1,4,16-02-2019,16-02-2019,16-02-2019
4170,274,2,4,21-02-2019,21-02-2019,21-02-2019
4171,274,3,8,20-02-2019,20-02-2019,20-02-2019
4172,274,4,7,14-02-2019,14-02-2019,14-02-2019
4173,274,5,8,30-06-2019,30-06-2019,30-06-2019
4174,274,6,6,11-07-2019,11-07-2019,11-07-2019
4175,274,7,4,02-07-2019,02-07-2019,02-07-2019
4176,274,8,4,05-07-2019,05-07-2019,05-07-2019
4177,275,1,4,21-02-2019,21-02-2019,21-02-2019
4178,275,2,6,11-02-2019,11-02-2019,11-02-2019
4179,275,3,5,10-02-2019,10-02-2019,10-02-2019
4180,275,4,4,23-02-2019,23-02-2019,23-02-2019
4181,275,5,6,13-07-2019,13-07-2019,13-07-2019
4182,275,6,9,11-07-2019,11-07-2019,11-07-2019
4183,275,7,10,08-07-2019,08-07-2019,08-07-2019
4184,275,8,6,11-07-2019,11-07-2019,11-07-2019
4185,276,1,5,15-02-2019,15-02-2019,15-02-2019
4186,276,2,9,20-02-2019,20-02-2019,20-02-2019
4187,276,3,9,18-02-2019,18-02-2019,18-02-2019
4188,276,4,6,19-02-2019,19-02-2019,19-02-2019
4189,276,5,8,08-07-2019,08-07-2019,08-07-2019
4190,276,6,5,03-07-2019,03-07-2019,03-07-2019
4191,276,7,10,12-07-2019,12-07-2019,12-07-2019
4192,276,8,8,01-07-2019,01-07-2019,01-07-2019
4193,277,1,10,12-02-2018,12-02-2018,12-02-2018
4194,277,2,6,14-02-2018,14-02-2018,14-02-2018
4195,277,3,6,13-02-2018,13-02-2018,13-02-2018
4196,277,4,6,15-02-2018,15-02-2018,15-02-2018
4197,277,5,8,05-07-2018,05-07-2018,05-07-2018
4198,277,6,6,12-07-2018,12-07-2018,12-07-2018
4199,277,7,4,07-07-2018,07-07-2018,07-07-2018
4200,277,8,6,13-07-2018,13-07-2018,13-07-2018
4201,277,9,7,21-02-2019,21-02-2019,21-02-2019
4202,277,10,9,11-02-2019,11-02-2019,11-02-2019
4203,277,11,4,22-02-2019,22-02-2019,22-02-2019
4204,277,12,7,14-02-2019,14-02-2019,14-02-2019
4205,277,13,6,09-07-2019,09-07-2019,09-07-2019
4206,277,14,10,07-07-2019,07-07-2019,07-07-2019
4207,277,15,4,01-07-2019,01-07-2019,01-07-2019
4208,277,16,4,09-07-2019,09-07-2019,09-07-2019
4209,278,1,5,14-02-2019,14-02-2019,14-02-2019
4210,278,2,10,13-02-2019,13-02-2019,13-02-2019
4211,278,3,5,14-02-2019,14-02-2019,14-02-2019
4212,278,4,9,21-02-2019,21-02-2019,21-02-2019
4213,278,5,8,12-07-2019,12-07-2019,12-07-2019
4214,278,6,5,02-07-2019,02-07-2019,02-07-2019
4215,278,7,8,12-07-2019,12-07-2019,12-07-2019
4216,278,8,6,10-07-2019,10-07-2019,10-07-2019
4217,279,1,6,13-02-2018,13-02-2018,13-02-2018
4218,279,2,9,10-02-2018,10-02-2018,10-02-2018
4219,279,3,6,23-02-2018,23-02-2018,23-02-2018
4220,279,4,10,10-02-2018,10-02-2018,10-02-2018
4221,279,5,10,04-07-2018,04-07-2018,04-07-2018
4222,279,6,6,04-07-2018,04-07-2018,04-07-2018
4223,279,7,4,05-07-2018,05-07-2018,05-07-2018
4224,279,8,8,07-07-2018,07-07-2018,07-07-2018
4225,279,9,5,21-02-2019,21-02-2019,21-02-2019
4226,279,10,10,13-02-2019,13-02-2019,13-02-2019
4227,279,11,9,14-02-2019,14-02-2019,14-02-2019
4228,279,12,9,12-02-2019,12-02-2019,12-02-2019
4229,279,13,5,03-07-2019,03-07-2019,03-07-2019
4230,279,14,9,12-07-2019,12-07-2019,12-07-2019
4231,279,15,4,09-07-2019,09-07-2019,09-07-2019
4232,279,16,10,12-07-2019,12-07-2019,12-07-2019
4233,280,1,7,20-02-2017,20-02-2017,20-02-2017
4234,280,2,4,19-02-2017,19-02-2017,19-02-2017
4235,280,3,7,16-02-2017,16-02-2017,16-02-2017
4236,280,4,7,10-02-2017,10-02-2017,10-02-2017
4237,280,5,7,01-07-2017,01-07-2017,01-07-2017
4238,280,6,7,02-07-2017,02-07-2017,02-07-2017
4239,280,7,5,03-07-2017,03-07-2017,03-07-2017
4240,280,8,8,06-07-2017,06-07-2017,06-07-2017
4914,325,2,6,22-02-2017,22-02-2017,22-02-2017
4915,325,3,9,21-02-2017,21-02-2017,21-02-2017
4916,325,4,5,11-02-2017,11-02-2017,11-02-2017
4917,325,5,7,02-07-2017,02-07-2017,02-07-2017
4918,325,6,7,08-07-2017,08-07-2017,08-07-2017
4919,325,7,8,09-07-2017,09-07-2017,09-07-2017
4920,325,8,6,11-07-2017,11-07-2017,11-07-2017
4921,325,9,8,12-02-2018,12-02-2018,12-02-2018
4922,325,10,9,12-02-2018,12-02-2018,12-02-2018
4923,325,11,6,15-02-2018,15-02-2018,15-02-2018
4924,325,12,9,13-02-2018,13-02-2018,13-02-2018
4925,325,13,9,13-07-2018,13-07-2018,13-07-2018
4926,325,14,6,07-07-2018,07-07-2018,07-07-2018
4927,325,15,4,03-07-2018,03-07-2018,03-07-2018
4928,325,16,8,30-06-2018,30-06-2018,30-06-2018
4929,325,17,4,18-02-2019,18-02-2019,18-02-2019
4930,325,18,9,17-02-2019,17-02-2019,17-02-2019
4931,325,19,5,11-02-2019,11-02-2019,11-02-2019
4932,325,20,6,16-02-2019,16-02-2019,16-02-2019
4933,325,21,7,11-07-2019,11-07-2019,11-07-2019
4934,325,22,8,08-07-2019,08-07-2019,08-07-2019
4935,325,23,9,02-07-2019,02-07-2019,02-07-2019
4936,325,24,6,10-07-2019,10-07-2019,10-07-2019
4937,326,1,7,10-02-2019,10-02-2019,10-02-2019
4938,326,2,4,11-02-2019,11-02-2019,11-02-2019
4939,326,3,4,13-02-2019,13-02-2019,13-02-2019
4940,326,4,5,19-02-2019,19-02-2019,19-02-2019
4941,326,5,6,12-07-2019,12-07-2019,12-07-2019
4942,326,6,4,11-07-2019,11-07-2019,11-07-2019
4943,326,7,4,13-07-2019,13-07-2019,13-07-2019
4944,326,8,9,12-07-2019,12-07-2019,12-07-2019
4945,327,1,5,19-02-2017,19-02-2017,19-02-2017
4946,327,2,8,18-02-2017,18-02-2017,18-02-2017
4947,327,3,5,10-02-2017,10-02-2017,10-02-2017
4948,327,4,9,21-02-2017,21-02-2017,21-02-2017
4949,327,5,8,05-07-2017,05-07-2017,05-07-2017
4950,327,6,7,08-07-2017,08-07-2017,08-07-2017
4951,327,7,9,04-07-2017,04-07-2017,04-07-2017
4952,327,8,9,03-07-2017,03-07-2017,03-07-2017
4953,327,9,8,16-02-2018,16-02-2018,16-02-2018
4954,327,10,7,17-02-2018,17-02-2018,17-02-2018
4955,327,11,8,13-02-2018,13-02-2018,13-02-2018
4956,327,12,6,22-02-2018,22-02-2018,22-02-2018
4957,327,13,6,07-07-2018,07-07-2018,07-07-2018
4958,327,14,4,30-06-2018,30-06-2018,30-06-2018
4959,327,15,6,06-07-2018,06-07-2018,06-07-2018
4960,327,16,6,02-07-2018,02-07-2018,02-07-2018
4961,327,17,5,20-02-2019,20-02-2019,20-02-2019
4962,327,18,5,17-02-2019,17-02-2019,17-02-2019
4963,327,19,7,13-02-2019,13-02-2019,13-02-2019
4964,327,20,6,14-02-2019,14-02-2019,14-02-2019
4965,327,21,8,04-07-2019,04-07-2019,04-07-2019
4966,327,22,7,09-07-2019,09-07-2019,09-07-2019
4967,327,23,9,30-06-2019,30-06-2019,30-06-2019
4968,327,24,5,03-07-2019,03-07-2019,03-07-2019
4969,328,1,6,11-02-2018,11-02-2018,11-02-2018
4970,328,2,5,18-02-2018,18-02-2018,18-02-2018
4971,328,3,9,21-02-2018,21-02-2018,21-02-2018
4972,328,4,5,14-02-2018,14-02-2018,14-02-2018
4973,328,5,8,08-07-2018,08-07-2018,08-07-2018
4974,328,6,7,12-07-2018,12-07-2018,12-07-2018
4975,328,7,10,10-07-2018,10-07-2018,10-07-2018
4976,328,8,4,05-07-2018,05-07-2018,05-07-2018
4977,328,9,5,10-02-2019,10-02-2019,10-02-2019
4978,328,10,7,21-02-2019,21-02-2019,21-02-2019
4979,328,11,7,16-02-2019,16-02-2019,16-02-2019
4980,328,12,9,15-02-2019,15-02-2019,15-02-2019
4981,328,13,5,06-07-2019,06-07-2019,06-07-2019
4982,328,14,6,30-06-2019,30-06-2019,30-06-2019
4983,328,15,4,08-07-2019,08-07-2019,08-07-2019
4984,328,16,8,10-07-2019,10-07-2019,10-07-2019
4985,329,1,8,20-02-2019,20-02-2019,20-02-2019
4986,329,2,5,14-02-2019,14-02-2019,14-02-2019
4987,329,3,7,12-02-2019,12-02-2019,12-02-2019
4988,329,4,6,18-02-2019,18-02-2019,18-02-2019
4989,329,5,7,12-07-2019,12-07-2019,12-07-2019
4990,329,6,10,09-07-2019,09-07-2019,09-07-2019
4991,329,7,9,07-07-2019,07-07-2019,07-07-2019
4992,329,8,6,07-07-2019,07-07-2019,07-07-2019
4993,330,1,7,23-02-2017,23-02-2017,23-02-2017
4994,330,2,7,11-02-2017,11-02-2017,11-02-2017
4995,330,3,7,16-02-2017,16-02-2017,16-02-2017
4996,330,4,7,11-02-2017,11-02-2017,11-02-2017
4997,330,5,7,08-07-2017,08-07-2017,08-07-2017
4998,330,6,6,07-07-2017,07-07-2017,07-07-2017
4999,330,7,4,13-07-2017,13-07-2017,13-07-2017
5000,330,8,5,11-07-2017,11-07-2017,11-07-2017
5001,330,9,5,14-02-2018,14-02-2018,14-02-2018
5002,330,10,9,20-02-2018,20-02-2018,20-02-2018
5003,330,11,4,16-02-2018,16-02-2018,16-02-2018
5004,330,12,9,16-02-2018,16-02-2018,16-02-2018
5005,330,13,7,09-07-2018,09-07-2018,09-07-2018
5006,330,14,9,07-07-2018,07-07-2018,07-07-2018
5007,330,15,9,03-07-2018,03-07-2018,03-07-2018
5008,330,16,6,02-07-2018,02-07-2018,02-07-2018
5009,330,17,5,20-02-2019,20-02-2019,20-02-2019
5010,330,18,4,21-02-2019,21-02-2019,21-02-2019
5011,330,19,9,20-02-2019,20-02-2019,20-02-2019
5012,330,20,6,12-02-2019,12-02-2019,12-02-2019
5013,330,21,8,04-07-2019,04-07-2019,04-07-2019
5014,330,22,4,10-07-2019,10-07-2019,10-07-2019
5015,330,23,6,08-07-2019,08-07-2019,08-07-2019
5016,330,24,5,09-07-2019,09-07-2019,09-07-2019
5017,331,1,6,19-02-2017,19-02-2017,19-02-2017
5018,331,2,9,22-02-2017,22-02-2017,22-02-2017
5019,331,3,9,21-02-2017,21-02-2017,21-02-2017
5020,331,4,7,15-02-2017,15-02-2017,15-02-2017
5021,331,5,7,30-06-2017,30-06-2017,30-06-2017
5022,331,6,8,06-07-2017,06-07-2017,06-07-2017
5023,331,7,5,07-07-2017,07-07-2017,07-07-2017
5024,331,8,6,13-07-2017,13-07-2017,13-07-2017
5025,331,9,5,21-02-2018,21-02-2018,21-02-2018
5026,331,10,8,18-02-2018,18-02-2018,18-02-2018
5027,331,11,9,23-02-2018,23-02-2018,23-02-2018
5028,331,12,7,19-02-2018,19-02-2018,19-02-2018
5029,331,13,7,30-06-2018,30-06-2018,30-06-2018
5030,331,14,4,01-07-2018,01-07-2018,01-07-2018
5031,331,15,4,06-07-2018,06-07-2018,06-07-2018
5032,331,16,6,03-07-2018,03-07-2018,03-07-2018
5033,331,17,6,23-02-2019,23-02-2019,23-02-2019
5034,331,18,4,23-02-2019,23-02-2019,23-02-2019
5035,331,19,7,22-02-2019,22-02-2019,22-02-2019
5036,331,20,8,10-02-2019,10-02-2019,10-02-2019
5037,331,21,5,11-07-2019,11-07-2019,11-07-2019
5038,331,22,5,11-07-2019,11-07-2019,11-07-2019
5039,331,23,4,02-07-2019,02-07-2019,02-07-2019
5040,331,24,4,09-07-2019,09-07-2019,09-07-2019
5041,332,1,6,12-02-2018,12-02-2018,12-02-2018
5042,332,2,7,21-02-2018,21-02-2018,21-02-2018
5043,332,3,6,15-02-2018,15-02-2018,15-02-2018
5044,332,4,9,22-02-2018,22-02-2018,22-02-2018
5045,332,5,10,13-07-2018,13-07-2018,13-07-2018
5046,332,6,5,30-06-2018,30-06-2018,30-06-2018
5047,332,7,8,01-07-2018,01-07-2018,01-07-2018
5048,332,8,4,13-07-2018,13-07-2018,13-07-2018
5049,332,9,7,10-02-2019,10-02-2019,10-02-2019
5050,332,10,7,21-02-2019,21-02-2019,21-02-2019
5051,332,11,10,21-02-2019,21-02-2019,21-02-2019
5052,332,12,8,12-02-2019,12-02-2019,12-02-2019
5053,332,13,6,09-07-2019,09-07-2019,09-07-2019
5054,332,14,4,13-07-2019,13-07-2019,13-07-2019
5055,332,15,6,01-07-2019,01-07-2019,01-07-2019
5056,332,16,5,11-07-2019,11-07-2019,11-07-2019
5057,333,1,10,21-02-2018,21-02-2018,21-02-2018
5058,333,2,10,19-02-2018,19-02-2018,19-02-2018
5059,333,3,4,16-02-2018,16-02-2018,16-02-2018
5060,333,4,10,10-02-2018,10-02-2018,10-02-2018
5061,333,5,4,05-07-2018,05-07-2018,05-07-2018
5062,333,6,4,05-07-2018,05-07-2018,05-07-2018
5063,333,7,10,01-07-2018,01-07-2018,01-07-2018
5064,333,8,9,11-07-2018,11-07-2018,11-07-2018
5065,333,9,8,20-02-2019,20-02-2019,20-02-2019
5066,333,10,10,20-02-2019,20-02-2019,20-02-2019
5067,333,11,10,10-02-2019,10-02-2019,10-02-2019
5068,333,12,9,21-02-2019,21-02-2019,21-02-2019
5069,333,13,9,10-07-2019,10-07-2019,10-07-2019
5070,333,14,7,09-07-2019,09-07-2019,09-07-2019
5071,333,15,8,09-07-2019,09-07-2019,09-07-2019
5072,333,16,9,13-07-2019,13-07-2019,13-07-2019
5073,334,1,8,22-02-2017,22-02-2017,22-02-2017
5074,334,2,7,12-02-2017,12-02-2017,12-02-2017
5075,334,3,4,19-02-2017,19-02-2017,19-02-2017
5076,334,4,6,22-02-2017,22-02-2017,22-02-2017
5077,334,5,5,06-07-2017,06-07-2017,06-07-2017
5078,334,6,9,06-07-2017,06-07-2017,06-07-2017
5079,334,7,4,12-07-2017,12-07-2017,12-07-2017
5080,334,8,6,07-07-2017,07-07-2017,07-07-2017
5081,334,9,8,11-02-2018,11-02-2018,11-02-2018
5418,358,18,6,23-02-2019,23-02-2019,23-02-2019
5419,358,19,9,16-02-2019,16-02-2019,16-02-2019
5420,358,20,4,13-02-2019,13-02-2019,13-02-2019
5421,358,21,6,13-07-2019,13-07-2019,13-07-2019
5422,358,22,7,11-07-2019,11-07-2019,11-07-2019
5423,358,23,6,01-07-2019,01-07-2019,01-07-2019
5424,358,24,8,04-07-2019,04-07-2019,04-07-2019
5425,359,1,5,13-02-2019,13-02-2019,13-02-2019
5426,359,2,10,21-02-2019,21-02-2019,21-02-2019
5427,359,3,5,12-02-2019,12-02-2019,12-02-2019
5428,359,4,6,11-02-2019,11-02-2019,11-02-2019
5429,359,5,5,01-07-2019,01-07-2019,01-07-2019
5430,359,6,4,08-07-2019,08-07-2019,08-07-2019
5431,359,7,7,01-07-2019,01-07-2019,01-07-2019
5432,359,8,8,07-07-2019,07-07-2019,07-07-2019
5433,360,1,5,13-02-2018,13-02-2018,13-02-2018
5434,360,2,8,22-02-2018,22-02-2018,22-02-2018
5435,360,3,7,20-02-2018,20-02-2018,20-02-2018
5436,360,4,9,16-02-2018,16-02-2018,16-02-2018
5437,360,5,8,08-07-2018,08-07-2018,08-07-2018
5438,360,6,10,09-07-2018,09-07-2018,09-07-2018
5439,360,7,8,05-07-2018,05-07-2018,05-07-2018
5440,360,8,7,02-07-2018,02-07-2018,02-07-2018
5441,360,9,4,17-02-2019,17-02-2019,17-02-2019
5442,360,10,9,22-02-2019,22-02-2019,22-02-2019
5443,360,11,10,17-02-2019,17-02-2019,17-02-2019
5444,360,12,6,17-02-2019,17-02-2019,17-02-2019
5445,360,13,8,09-07-2019,09-07-2019,09-07-2019
5446,360,14,8,05-07-2019,05-07-2019,05-07-2019
5447,360,15,9,05-07-2019,05-07-2019,05-07-2019
5448,360,16,5,09-07-2019,09-07-2019,09-07-2019
5449,361,1,9,18-02-2019,18-02-2019,18-02-2019
5450,361,2,10,13-02-2019,13-02-2019,13-02-2019
5451,361,3,9,21-02-2019,21-02-2019,21-02-2019
5452,361,4,9,18-02-2019,18-02-2019,18-02-2019
5453,361,5,7,10-07-2019,10-07-2019,10-07-2019
5454,361,6,8,12-07-2019,12-07-2019,12-07-2019
5455,361,7,6,12-07-2019,12-07-2019,12-07-2019
5456,361,8,8,13-07-2019,13-07-2019,13-07-2019
5457,362,1,6,14-02-2017,14-02-2017,14-02-2017
5458,362,2,7,21-02-2017,21-02-2017,21-02-2017
5459,362,3,4,17-02-2017,17-02-2017,17-02-2017
5460,362,4,9,22-02-2017,22-02-2017,22-02-2017
5461,362,5,5,11-07-2017,11-07-2017,11-07-2017
5462,362,6,5,03-07-2017,03-07-2017,03-07-2017
5463,362,7,4,04-07-2017,04-07-2017,04-07-2017
5464,362,8,5,13-07-2017,13-07-2017,13-07-2017
5465,362,9,9,14-02-2018,14-02-2018,14-02-2018
5466,362,10,5,21-02-2018,21-02-2018,21-02-2018
5467,362,11,8,15-02-2018,15-02-2018,15-02-2018
5468,362,12,5,14-02-2018,14-02-2018,14-02-2018
5469,362,13,8,08-07-2018,08-07-2018,08-07-2018
5470,362,14,6,05-07-2018,05-07-2018,05-07-2018
5471,362,15,6,03-07-2018,03-07-2018,03-07-2018
5472,362,16,9,13-07-2018,13-07-2018,13-07-2018
5473,362,17,5,11-02-2019,11-02-2019,11-02-2019
5474,362,18,9,13-02-2019,13-02-2019,13-02-2019
5475,362,19,7,22-02-2019,22-02-2019,22-02-2019
5476,362,20,6,10-02-2019,10-02-2019,10-02-2019
5477,362,21,7,30-06-2019,30-06-2019,30-06-2019
5478,362,22,4,30-06-2019,30-06-2019,30-06-2019
5479,362,23,7,12-07-2019,12-07-2019,12-07-2019
5480,362,24,4,13-07-2019,13-07-2019,13-07-2019
5481,363,1,8,16-02-2019,16-02-2019,16-02-2019
5482,363,2,6,21-02-2019,21-02-2019,21-02-2019
5483,363,3,6,11-02-2019,11-02-2019,11-02-2019
5484,363,4,10,10-02-2019,10-02-2019,10-02-2019
5485,363,5,5,03-07-2019,03-07-2019,03-07-2019
5486,363,6,9,01-07-2019,01-07-2019,01-07-2019
5487,363,7,10,07-07-2019,07-07-2019,07-07-2019
5488,363,8,10,11-07-2019,11-07-2019,11-07-2019
5489,364,1,7,17-02-2018,17-02-2018,17-02-2018
5490,364,2,5,11-02-2018,11-02-2018,11-02-2018
5491,364,3,10,20-02-2018,20-02-2018,20-02-2018
5492,364,4,6,17-02-2018,17-02-2018,17-02-2018
5493,364,5,10,06-07-2018,06-07-2018,06-07-2018
5494,364,6,6,04-07-2018,04-07-2018,04-07-2018
5495,364,7,6,05-07-2018,05-07-2018,05-07-2018
5496,364,8,4,05-07-2018,05-07-2018,05-07-2018
5497,364,9,5,16-02-2019,16-02-2019,16-02-2019
5498,364,10,6,20-02-2019,20-02-2019,20-02-2019
5499,364,11,10,21-02-2019,21-02-2019,21-02-2019
5500,364,12,6,23-02-2019,23-02-2019,23-02-2019
5501,364,13,6,06-07-2019,06-07-2019,06-07-2019
5502,364,14,6,11-07-2019,11-07-2019,11-07-2019
5503,364,15,10,06-07-2019,06-07-2019,06-07-2019
5504,364,16,8,03-07-2019,03-07-2019,03-07-2019
5505,365,1,5,23-02-2017,23-02-2017,23-02-2017
5506,365,2,7,13-02-2017,13-02-2017,13-02-2017
5507,365,3,7,17-02-2017,17-02-2017,17-02-2017
5508,365,4,9,16-02-2017,16-02-2017,16-02-2017
5509,365,5,5,08-07-2017,08-07-2017,08-07-2017
5510,365,6,6,08-07-2017,08-07-2017,08-07-2017
5511,365,7,6,09-07-2017,09-07-2017,09-07-2017
5512,365,8,8,30-06-2017,30-06-2017,30-06-2017
5513,365,9,8,15-02-2018,15-02-2018,15-02-2018
5514,365,10,5,12-02-2018,12-02-2018,12-02-2018
5515,365,11,8,22-02-2018,22-02-2018,22-02-2018
5516,365,12,9,13-02-2018,13-02-2018,13-02-2018
5517,365,13,9,10-07-2018,10-07-2018,10-07-2018
5518,365,14,5,07-07-2018,07-07-2018,07-07-2018
5519,365,15,9,11-07-2018,11-07-2018,11-07-2018
5520,365,16,6,13-07-2018,13-07-2018,13-07-2018
5521,365,17,7,11-02-2019,11-02-2019,11-02-2019
5522,365,18,9,23-02-2019,23-02-2019,23-02-2019
5523,365,19,9,22-02-2019,22-02-2019,22-02-2019
5524,365,20,4,22-02-2019,22-02-2019,22-02-2019
5525,365,21,6,05-07-2019,05-07-2019,05-07-2019
5526,365,22,6,11-07-2019,11-07-2019,11-07-2019
5527,365,23,9,05-07-2019,05-07-2019,05-07-2019
5528,365,24,9,30-06-2019,30-06-2019,30-06-2019
5529,366,1,9,11-02-2017,11-02-2017,11-02-2017
5530,366,2,6,19-02-2017,19-02-2017,19-02-2017
5531,366,3,7,18-02-2017,18-02-2017,18-02-2017
5532,366,4,8,17-02-2017,17-02-2017,17-02-2017
5533,366,5,9,01-07-2017,01-07-2017,01-07-2017
5534,366,6,6,12-07-2017,12-07-2017,12-07-2017
5535,366,7,6,05-07-2017,05-07-2017,05-07-2017
5536,366,8,8,03-07-2017,03-07-2017,03-07-2017
5537,366,9,7,21-02-2018,21-02-2018,21-02-2018
5538,366,10,7,15-02-2018,15-02-2018,15-02-2018
5539,366,11,9,14-02-2018,14-02-2018,14-02-2018
5540,366,12,8,20-02-2018,20-02-2018,20-02-2018
5541,366,13,4,02-07-2018,02-07-2018,02-07-2018
5542,366,14,5,10-07-2018,10-07-2018,10-07-2018
5543,366,15,5,10-07-2018,10-07-2018,10-07-2018
5544,366,16,8,11-07-2018,11-07-2018,11-07-2018
5545,366,17,5,22-02-2019,22-02-2019,22-02-2019
5546,366,18,6,17-02-2019,17-02-2019,17-02-2019
5547,366,19,7,15-02-2019,15-02-2019,15-02-2019
5548,366,20,5,10-02-2019,10-02-2019,10-02-2019
5549,366,21,9,06-07-2019,06-07-2019,06-07-2019
5550,366,22,5,04-07-2019,04-07-2019,04-07-2019
5551,366,23,4,03-07-2019,03-07-2019,03-07-2019
5552,366,24,5,10-07-2019,10-07-2019,10-07-2019
5553,367,1,5,23-02-2018,23-02-2018,23-02-2018
5554,367,2,8,23-02-2018,23-02-2018,23-02-2018
5555,367,3,9,22-02-2018,22-02-2018,22-02-2018
5556,367,4,5,19-02-2018,19-02-2018,19-02-2018
5557,367,5,7,30-06-2018,30-06-2018,30-06-2018
5558,367,6,6,08-07-2018,08-07-2018,08-07-2018
5559,367,7,6,11-07-2018,11-07-2018,11-07-2018
5560,367,8,4,07-07-2018,07-07-2018,07-07-2018
5561,367,9,7,11-02-2019,11-02-2019,11-02-2019
5562,367,10,9,22-02-2019,22-02-2019,22-02-2019
5563,367,11,6,22-02-2019,22-02-2019,22-02-2019
5564,367,12,5,22-02-2019,22-02-2019,22-02-2019
5565,367,13,9,06-07-2019,06-07-2019,06-07-2019
5566,367,14,7,11-07-2019,11-07-2019,11-07-2019
5567,367,15,7,01-07-2019,01-07-2019,01-07-2019
5568,367,16,4,30-06-2019,30-06-2019,30-06-2019
5569,368,1,9,13-02-2019,13-02-2019,13-02-2019
5570,368,2,8,23-02-2019,23-02-2019,23-02-2019
5571,368,3,7,11-02-2019,11-02-2019,11-02-2019
5572,368,4,10,11-02-2019,11-02-2019,11-02-2019
5573,368,5,5,10-07-2019,10-07-2019,10-07-2019
5574,368,6,5,11-07-2019,11-07-2019,11-07-2019
5575,368,7,7,12-07-2019,12-07-2019,12-07-2019
5576,368,8,8,03-07-2019,03-07-2019,03-07-2019
5577,369,1,5,13-02-2018,13-02-2018,13-02-2018
5578,369,2,5,10-02-2018,10-02-2018,10-02-2018
5579,369,3,8,16-02-2018,16-02-2018,16-02-2018
5580,369,4,6,16-02-2018,16-02-2018,16-02-2018
5581,369,5,9,13-07-2018,13-07-2018,13-07-2018
5582,369,6,10,03-07-2018,03-07-2018,03-07-2018
5583,369,7,8,04-07-2018,04-07-2018,04-07-2018
5584,369,8,5,05-07-2018,05-07-2018,05-07-2018
5585,369,9,8,12-02-2019,12-02-2019,12-02-2019
5586,369,10,10,23-02-2019,23-02-2019,23-02-2019
5587,369,11,8,22-02-2019,22-02-2019,22-02-2019
5588,369,12,9,23-02-2019,23-02-2019,23-02-2019
5589,369,13,9,08-07-2019,08-07-2019,08-07-2019
5590,369,14,9,13-07-2019,13-07-2019,13-07-2019
5591,369,15,4,12-07-2019,12-07-2019,12-07-2019
5592,369,16,9,11-07-2019,11-07-2019,11-07-2019
5593,370,1,9,23-02-2017,23-02-2017,23-02-2017
5594,370,2,7,20-02-2017,20-02-2017,20-02-2017
5595,370,3,6,11-02-2017,11-02-2017,11-02-2017
5596,370,4,5,17-02-2017,17-02-2017,17-02-2017
5597,370,5,5,07-07-2017,07-07-2017,07-07-2017
5598,370,6,6,07-07-2017,07-07-2017,07-07-2017
5599,370,7,6,02-07-2017,02-07-2017,02-07-2017
5600,370,8,9,03-07-2017,03-07-2017,03-07-2017
5601,370,9,8,21-02-2018,21-02-2018,21-02-2018
5602,370,10,8,12-02-2018,12-02-2018,12-02-2018
5603,370,11,5,12-02-2018,12-02-2018,12-02-2018
5604,370,12,9,15-02-2018,15-02-2018,15-02-2018
5605,370,13,4,13-07-2018,13-07-2018,13-07-2018
5606,370,14,5,30-06-2018,30-06-2018,30-06-2018
5607,370,15,5,09-07-2018,09-07-2018,09-07-2018
5608,370,16,9,02-07-2018,02-07-2018,02-07-2018
5609,370,17,4,19-02-2019,19-02-2019,19-02-2019
5610,370,18,6,17-02-2019,17-02-2019,17-02-2019
5611,370,19,9,11-02-2019,11-02-2019,11-02-2019
5612,370,20,8,16-02-2019,16-02-2019,16-02-2019
5613,370,21,7,11-07-2019,11-07-2019,11-07-2019
5614,370,22,4,06-07-2019,06-07-2019,06-07-2019
5615,370,23,5,30-06-2019,30-06-2019,30-06-2019
5616,370,24,6,10-07-2019,10-07-2019,10-07-2019
5617,371,1,4,17-02-2019,17-02-2019,17-02-2019
5618,371,2,4,18-02-2019,18-02-2019,18-02-2019
